Specification of routing parameter		
Subasin-ID,lag time [d],retention [d]		
123	0.71	1.47
125	0.71	1.47
126	0.71	1.47
127	0.71	1.47
134	0.71	1.47
137	0.71	1.47
138	0.71	1.47
139	0.71	1.47
142	0.71	1.47
143	0.71	1.47
144	0.71	1.47
145	0.71	1.47
146	0.71	1.47
147	0.71	1.47
148	0.71	1.47
149	0.71	1.47
150	0.71	1.47
151	0.71	1.47
152	0.71	1.47
153	0.71	1.47
154	0.71	1.47
155	0.71	1.47
156	0.71	1.47
157	0.71	1.47
158	0.71	1.47
159	0.71	1.47
160	0.71	1.47
