#code: 4721
#name: Ollho-dágua
#muncode: 2310902
#munname: Piquet Carneiro
#x: -39.438138
#y: -5.772916
2016 	10 	22	10.4
2016 	10 	23	0.0
2016 	10 	24	0.0
2016 	10 	25	0.0
2016 	10 	26	0.0
2016 	10 	27	0.0
2016 	10 	28	0.0
2016 	10 	29	0.0
2016 	10 	30	0.0
2016 	10 	31	0.0
2016 	11 	01	0.0
2016 	11 	02	0.0
2016 	11 	03	0.0
2016 	11 	04	0.0
2016 	11 	05	0.0
2016 	11 	06	0.0
2016 	11 	07	0.0
2016 	11 	08	0.0
2016 	11 	09	0.0
2016 	11 	10	0.0
2016 	11 	11	0.0
2016 	11 	12	0.0
2016 	11 	13	0.0
2016 	11 	14	0.0
2016 	11 	15	0.0
2016 	11 	16	0.0
2016 	11 	17	0.0
2016 	11 	18	0.0
2016 	11 	19	0.0
2016 	11 	20	0.0
2016 	11 	21	0.0
2016 	11 	22	0.0
2016 	11 	23	0.0
2016 	11 	24	0.0
2016 	11 	25	0.0
2016 	11 	26	0.0
2016 	11 	27	0.0
2016 	11 	28	0.0
2016 	11 	29	0.0
2016 	11 	30	0.0
2016 	12 	01	0.0
2016 	12 	02	0.0
2016 	12 	03	0.0
2016 	12 	04	0.0
2016 	12 	05	0.0
2016 	12 	06	0.0
2016 	12 	07	0.0
2016 	12 	08	0.0
2016 	12 	09	0.0
2016 	12 	10	0.6
2016 	12 	11	0.0
2016 	12 	12	0.0
2016 	12 	13	0.0
2016 	12 	14	0.0
2016 	12 	15	0.0
2016 	12 	16	1.8
2016 	12 	17	42.4
2016 	12 	18	70.4
2016 	12 	19	4.2
2016 	12 	20	0.0
2016 	12 	21	0.0
2016 	12 	22	0.0
2016 	12 	23	0.0
2016 	12 	24	0.0
2016 	12 	25	0.0
2016 	12 	26	0.0
2016 	12 	27	0.0
2016 	12 	28	0.2
2016 	12 	29	0.0
2016 	12 	30	0.0
2016 	12 	31	0.0
2017 	01 	01	0.0
2017 	01 	02	0.0
2017 	01 	03	0.0
2017 	01 	04	0.0
2017 	01 	05	0.0
2017 	01 	06	0.0
2017 	01 	07	0.0
2017 	01 	08	0.0
2017 	01 	09	0.0
2017 	01 	10	0.0
2017 	01 	11	0.0
2017 	01 	12	0.0
2017 	01 	13	0.0
2017 	01 	14	0.0
2017 	01 	15	0.0
2017 	01 	16	0.0
2017 	01 	17	0.0
2017 	01 	18	0.0
2017 	01 	19	9.2
2017 	01 	20	23.4
2017 	01 	21	0.0
2017 	01 	22	0.2
2017 	01 	23	0.0
2017 	01 	24	0.0
2017 	01 	25	0.0
2017 	01 	26	3.4
2017 	01 	27	0.2
2017 	01 	28	2.8
2017 	01 	29	0.0
2017 	01 	30	0.0
2017 	01 	31	0.0
2017 	02 	01	0.0
2017 	02 	02	0.0
2017 	02 	03	0.0
2017 	02 	04	0.0
2017 	02 	05	0.0
2017 	02 	06	0.0
2017 	02 	07	0.0
2017 	02 	08	0.0
2017 	02 	09	11.0
2017 	02 	10	15.6
2017 	02 	11	23.2
2017 	02 	12	0.0
2017 	02 	13	0.0
2017 	02 	14	0.0
2017 	02 	15	0.0
2017 	02 	16	0.0
2017 	02 	17	0.2
2017 	02 	18	0.0
2017 	02 	19	19.2
2017 	02 	20	0.0
2017 	02 	21	0.0
2017 	02 	22	0.0
2017 	02 	23	0.0
2017 	02 	24	11.8
2017 	02 	25	0.0
2017 	02 	26	0.0
2017 	02 	27	8.0
2017 	02 	28	0.4
2017 	03 	01	3.4
2017 	03 	02	12.0
2017 	03 	03	0.0
2017 	03 	04	5.8
2017 	03 	05	12.0
2017 	03 	06	0.2
2017 	03 	07	0.0
2017 	03 	08	15.4
2017 	03 	09	0.2
2017 	03 	10	35.6
2017 	03 	11	1.0
2017 	03 	12	0.6
2017 	03 	13	5.4
2017 	03 	14	2.2
2017 	03 	15	0.0
2017 	03 	16	4.0
2017 	03 	17	13.8
2017 	03 	18	0.2
2017 	03 	19	0.0
2017 	03 	20	0.0
2017 	03 	21	0.0
2017 	03 	22	1.0
2017 	03 	23	6.0
2017 	03 	24	20.0
2017 	03 	25	0.2
2017 	03 	26	0.0
2017 	03 	27	0.0
2017 	03 	28	0.0
2017 	03 	29	0.0
2017 	03 	30	27.4
2017 	03 	31	42.2
2017 	04 	01	0.2
2017 	04 	02	9.2
2017 	04 	03	9.0
2017 	04 	04	0.0
2017 	04 	05	0.0
2017 	04 	06	0.0
2017 	04 	07	0.0
2017 	04 	08	0.6
2017 	04 	09	0.2
2017 	04 	10	0.0
2017 	04 	11	6.6
2017 	04 	12	0.4
2017 	04 	13	13.4
