"date","PI","WSI","quadrant"
1989-04-01,1.05049864415359,0.570302936664585,1
1989-05-01,1.1423330010492,1,1
1989-06-01,1.04096165245095,1,1
1989-07-01,1.04142706771465,0.998720061896798,1
1989-08-01,1.07240251842407,0.945822405512684,1
1989-09-01,1.06627929689457,0.864729621320008,1
1989-10-01,1.06700727356132,0.782613649694747,1
1989-11-01,1.05240649584835,0.700645421944618,1
1989-12-01,1.26119897652986,0.655392094779472,1
1990-01-01,1.04990178966907,0.765942056537245,1
1990-02-01,1.48792448502996,0.7026262300348,1
1990-03-01,1.16978176011401,0.701185858193468,1
1990-04-01,0.510862898723957,0.707366922340204,1
1990-05-01,-0.0298552744834722,0.947207707440914,2
1990-06-01,-0.0536976509618239,0.894491244305642,2
1990-07-01,-0.0679480342561498,0.820393129133002,2
1990-08-01,-0.11239650141989,0.739737397030082,2
1990-09-01,-0.0946883014908284,0.658077221736415,2
1990-10-01,-0.0955924402513474,0.576293959501118,2
1990-11-01,-0.0884522978205717,0.494336055965022,2
1990-12-01,-0.576186161027479,0.414001714734742,2
1991-01-01,-0.249610226885546,0.342023560436018,2
1991-02-01,-0.874165811691249,0.281264312661729,2
1991-03-01,-0.242205114190469,0.235815690032439,2
1991-04-01,-0.49610987574794,0.633931635394545,2
1991-05-01,-0.268418506466461,0.732038750619572,2
1991-06-01,-0.119717583302094,0.717088760857797,2
1991-07-01,-0.201228232605176,0.640212621949991,2
1991-08-01,-0.209002786202804,0.558750818158006,2
1991-09-01,-0.223466269884931,0.476800381095149,2
1991-10-01,-0.223609180554607,0.395784316092765,2
1991-11-01,-0.216569449966988,0.317104279158859,2
1991-12-01,-0.221513043437801,0.23930019350809,2
1992-01-01,-0.421770515582975,0.162707310511575,2
1992-02-01,0.0744688615559966,0.198393318658597,1
1992-03-01,-0.0765908061936891,0.336314421551047,2
1992-04-01,0.085145345339031,0.636487851093067,1
1992-05-01,-0.545086302876633,0.606741706433479,2
1992-06-01,-0.653641265650309,0.536839278117843,2
1992-07-01,-0.583554612011746,0.460216056577542,2
1992-08-01,-0.554162868001648,0.38078605645665,2
1992-09-01,-0.54391333798558,0.302103849094316,2
1992-10-01,-0.544125048444444,0.223207242570168,2
1992-11-01,-0.530210428225739,0.144562307224651,2
1992-12-01,-0.532792604456346,0.0667582309443694,2
1993-01-01,-0.613531940774711,-0.00881619697366565,3
1993-02-01,-0.972894757508996,-0.0729831569554743,3
1993-03-01,-1.43721973321918,-0.106232890894804,3
1993-04-01,-2.94240068475991,-0.153553349156777,3
1993-05-01,-2.40263334693979,-0.219160809010497,3
1993-06-01,-2.24041013966001,-0.285906921507391,3
1993-07-01,-2.11989332352396,-0.3392120402168,3
1993-08-01,-2.02739595730609,-0.385986720880095,3
1993-09-01,-1.99856076971422,-0.432603923880908,3
1993-10-01,-1.9911804232384,-0.485869887449376,3
1993-11-01,-1.95167915853094,-0.548799365729752,3
1993-12-01,-1.92693150081928,-0.610483900465435,3
1994-01-01,-1.7650191325235,-0.667768161673148,3
1994-02-01,-1.05023232807744,-0.697328421165343,3
1994-03-01,-0.523352273876514,-0.692861645987387,3
1994-04-01,-0.19847655223004,-0.608215404039142,3
1994-05-01,0.235032448226589,-0.570956294251577,4
1994-06-01,0.691778477624405,-0.560232100270664,4
1994-07-01,0.770248990065951,-0.556720329793879,4
1994-08-01,0.749954066433297,-0.612534534947916,4
1994-09-01,0.743740664642706,-0.664635318259421,4
1994-10-01,0.740285545574994,-0.717529198444521,4
1994-11-01,0.731468528517857,-0.774045933291693,4
1994-12-01,0.940303966907544,-0.810998212568757,4
1995-01-01,0.844943875369836,-0.810153445064577,4
1995-02-01,0.500680198385219,-0.831930272151334,4
1995-03-01,0.324758255123168,-0.840700628558764,4
1995-04-01,0.590267207610544,-0.586022521257547,4
1995-05-01,0.540095726426176,-0.334353079647801,4
1995-06-01,0.163887031977146,-0.324564998875703,4
1995-07-01,0.187525924235551,-0.352118445971268,4
1995-08-01,0.191464233560557,-0.396796470592976,4
1995-09-01,0.192301673495537,-0.45364265067666,4
1995-10-01,0.192979786070537,-0.515970568717132,4
1995-11-01,0.251991654551945,-0.576178721632313,4
1995-12-01,-0.0269399207302638,-0.631824823033991,3
1996-01-01,0.270510638167917,-0.649839964860672,4
1996-02-01,0.170021093352332,-0.650099301729522,4
1996-03-01,0.281300869380776,-0.545544468255727,4
1996-04-01,0.406996471734679,-0.355851579429523,4
1996-05-01,0.34725086662349,0.115114088533376,1
1996-06-01,0.173706804920498,0.129776668249011,1
1996-07-01,0.110040863258782,0.0800243344683766,1
1996-08-01,0.223570738185176,0.0277272240333662,1
1996-09-01,0.226179759475009,-0.0371153495731834,4
1996-10-01,0.225407683395402,-0.109812140315529,4
1996-11-01,0.19708359142841,-0.183917198417656,4
1996-12-01,0.190795050242286,-0.250177593842558,4
1997-01-01,0.035019639151814,-0.294029231730169,4
1997-02-01,0.471655558432563,-0.153672486124743,4
1997-03-01,0.583274085543468,-0.106988955128851,4
1997-04-01,0.417960781459752,0.214775815781803,1
1997-05-01,0.322320566794331,0.256616266446374,1
1997-06-01,0.31565703697737,0.205066508099105,1
1997-07-01,0.263963602964328,0.141217392033205,1
1997-08-01,0.219893465409833,0.0742524115975902,1
1997-09-01,0.218191887872941,0.001724231688528,1
1997-10-01,0.218143755388856,-0.0756760147488465,4
1997-11-01,0.188815686732715,-0.146445929960441,4
1997-12-01,0.247017629530025,-0.212049294997078,4
1998-01-01,0.268683348528201,-0.262984598496907,4
1998-02-01,-0.236700159164855,-0.2933158033372,3
1998-03-01,-0.533497220715508,-0.34928730317745,3
1998-04-01,-1.41524061979502,-0.401089467083073,3
1998-05-01,-1.77057560452498,-0.444181496242268,3
1998-06-01,-1.67076158174727,-0.500853335998334,3
1998-07-01,-1.64649790452074,-0.55584924454474,3
1998-08-01,-1.66321058038282,-0.613950518345389,3
1998-09-01,-1.63896778924465,-0.681069475577764,3
1998-10-01,-1.63310025017796,-0.748930519070742,3
1998-11-01,-1.59992699868873,-0.802495338413492,3
1998-12-01,-1.65168413129472,-0.828860936108481,3
1999-01-01,-1.72103043002668,-0.846366690818239,3
1999-02-01,-1.38361151472877,-0.865535185509057,3
1999-03-01,-0.766832860303269,-0.836915938183796,3
1999-04-01,-0.471257857782524,-0.802007917718093,3
1999-05-01,0.0115948049172654,-0.807384661360843,4
1999-06-01,0.021478247358123,-0.826657865833854,4
1999-07-01,0.0506486745013174,-0.85133009481977,4
1999-08-01,0.0465481954980679,-0.876022027200742,4
1999-09-01,0.0492150745074462,-0.897842627024776,4
1999-10-01,0.0453318956087242,-0.904047283673511,4
1999-11-01,0.0622320635140318,-0.907388122423485,4
1999-12-01,0.19577865113612,-0.909496709072958,4
2000-01-01,0.201974729252851,-0.876463617658318,4
2000-02-01,0.328514465770425,-0.877813321501648,4
2000-03-01,-0.182413577330536,-0.87141190626826,3
2000-04-01,-0.0545636648261753,-0.832398439975016,3
2000-05-01,-0.0667817164638383,-0.74716966218694,3
2000-06-01,0.177383524461941,-0.758454618530085,4
2000-07-01,0.315901524071923,-0.786117169672181,4
2000-08-01,0.480954329424737,-0.814145795007153,4
2000-09-01,0.493439957532362,-0.838757248386425,4
2000-10-01,0.493450864905964,-0.863478967903125,4
2000-11-01,0.47697945430656,-0.887522625026025,4
2000-12-01,0.448821185460931,-0.900798976446173,4
2001-01-01,0.191183414033384,-0.902431730813403,4
2001-02-01,-0.0541148697303408,-0.904430715445704,3
2001-03-01,0.017750738002026,-0.899340167878947,4
2001-04-01,-0.210918804149852,-0.886673437434937,3
2001-05-01,-0.654583674372879,-0.863057646390361,3
2001-06-01,-0.443863685580065,-0.881778499437851,3
2001-07-01,-0.504463461282074,-0.898582971449296,3
2001-08-01,-0.644425728311797,-0.903145628820697,3
2001-09-01,-0.650497577431637,-0.906408274828232,3
2001-10-01,-0.650732177457517,-0.909690704922327,3
2001-11-01,-0.627245836958672,-0.912828334957318,3
2001-12-01,-0.827215955973715,-0.915944319316556,3
2002-01-01,0.307247580237558,-0.776355051963491,4
2002-02-01,0.334684294845989,-0.655234634067993,4
2002-03-01,0.449954299576162,-0.64805734029135,4
2002-04-01,0.912742716131554,-0.555266626358526,4
2002-05-01,1.22347023846331,-0.37611014664222,4
2002-06-01,0.98608799448082,-0.371729297189257,4
2002-07-01,0.909961693131722,-0.400110256251133,4
2002-08-01,0.852059279929579,-0.441851016018214,4
2002-09-01,0.842369565412595,-0.489220073454091,4
2002-10-01,0.842455286449576,-0.540209985533235,4
2002-11-01,0.828757839010616,-0.593622278076202,4
2002-12-01,0.821375042398172,-0.639719496604945,4
2003-01-01,-0.208922258354387,-0.676890694283815,3
2003-02-01,0.21695439018754,-0.702612555724101,4
2003-03-01,0.318857458685021,-0.671245280087042,4
2003-04-01,-0.0266794107474207,-0.540400738871539,3
2003-05-01,-0.205685979869494,-0.472230818319196,3
2003-06-01,0.0832667842338781,-0.437515813949615,4
2003-07-01,0.061005738581094,-0.42100872760976,4
2003-08-01,0.0684010233506685,-0.471159812858899,4
2003-09-01,0.0707920331406797,-0.527658894524256,4
2003-10-01,0.0707122751629207,-0.588636364207854,4
2003-11-01,0.0711498485799973,-0.645372867957527,4
2003-12-01,0.0632963408872851,-0.693053023150853,4
2004-01-01,1.27260567183419,-0.543816704882029,4
2004-02-01,1.50415831162155,1,1
2004-03-01,1.46392192498346,1,1
2004-04-01,1.41457650793756,1,1
2004-05-01,1.25645586034716,1,1
2004-06-01,1.50676578545782,1,1
2004-07-01,1.51855691127227,1,1
2004-08-01,1.48313642028669,0.996054780600834,1
2004-09-01,1.46766645360444,0.933529469414949,1
2004-10-01,1.46788615754432,0.851190407285769,1
2004-11-01,1.44618854878942,0.768767069914637,1
2004-12-01,1.42089592914989,0.696003956237029,1
2005-01-01,0.331436824654026,0.637430690979428,1
2005-02-01,-0.387329659460532,0.617420792004997,2
2005-03-01,-0.385413456247868,0.61729735947291,2
2005-04-01,-0.685090491420782,1,2
2005-05-01,-0.36883846305221,1,2
2005-06-01,-0.911722856081478,1,2
2005-07-01,-0.83323687690548,1,2
2005-08-01,-0.806960804283168,0.997231028671596,2
2005-09-01,-0.79304019022128,0.942418852217364,2
2005-10-01,-0.793305406653575,0.865351151659245,2
2005-11-01,-0.774982476791507,0.784917381303352,2
2005-12-01,-0.740768692779845,0.722288988736878,2
2006-01-01,-0.649704671843833,0.94301414261248,2
2006-02-01,-0.479774301082098,1,2
2006-03-01,-0.642902991590319,1,2
2006-04-01,-0.636677109487192,1,2
2006-05-01,-0.302728805931146,1,2
2006-06-01,-0.43770654751308,1,2
2006-07-01,-0.511374353316236,1,2
2006-08-01,-0.470573429897396,1,2
2006-09-01,-0.453100751442696,0.980734275744326,2
2006-10-01,-0.43246125523741,0.907926977896879,2
2006-11-01,-0.409064558433521,0.837250598376015,2
2006-12-01,-0.378665659274497,0.894546669621809,2
2007-01-01,-0.579553584817476,1,2
2007-02-01,0.0340299971034432,1,1
2007-03-01,0.00845376000039652,1,1
2007-04-01,-0.112289058549095,1,2
2007-05-01,-0.493394783164318,1,2
2007-06-01,-0.387853302736785,1,2
2007-07-01,-0.368420783967701,0.999998919385062,2
2007-08-01,-0.361793217861407,0.96476160851081,2
2007-09-01,-0.361597846634254,0.892586216281491,2
2007-10-01,-0.381764203962607,0.816815607664565,2
2007-11-01,-0.380373603511537,0.740340154070373,2
2007-12-01,-0.418870792301021,0.67828972698515,2
2008-01-01,-0.135717101304247,0.62995872096069,2
2008-02-01,-0.753943394171937,0.600659052919511,2
2008-03-01,-0.263386808916902,0.614294823154883,2
2008-04-01,0.128049917804433,0.989420278992296,1
2008-05-01,0.217038284355629,1,1
2008-06-01,0.114452578986221,1,1
2008-07-01,0.187525924235551,0.990480179565191,1
2008-08-01,0.240442737334091,0.932260904676513,1
2008-09-01,0.245718071433569,0.856856813824693,1
2008-10-01,0.275168245892079,0.776541202393665,1
2008-11-01,0.27810250624179,0.693106821569852,1
2008-12-01,0.247017629530024,0.616371661904858,1
2009-01-01,0.0245414073234872,0.555895095887651,1
2009-02-01,0.206488777305094,0.5173259341483,1
2009-03-01,0.0152172313226833,0.541269305393806,1
2009-04-01,0.664717914307344,0.696060578138663,1
2009-05-01,1.20261945537938,1,1
2009-06-01,1.3720691995269,1,1
2009-07-01,1.39258947389195,1,1
2009-08-01,1.42261385667973,1,1
2009-09-01,1.42498027026691,0.999461499229648,1
2009-10-01,1.42464095491149,0.951804199794483,1
2009-11-01,1.41665507520162,0.880604328961066,1
2009-12-01,1.42860445862737,0.813312589309101,1
2010-01-01,1.61376824250107,0.770875752332212,1
2010-02-01,1.516995208968,0.739485084679218,1
2010-03-01,1.23077588713294,0.685949527996615,1
2010-04-01,0.790990833272336,0.765160433395794,1
2010-05-01,-0.118012730306703,0.831190881183132,2
2010-06-01,-0.152680995968053,0.799574913678951,2
2010-07-01,-0.314647279525184,0.754685834901574,2
2010-08-01,-0.431906463798659,0.803604850194435,2
2010-09-01,-0.445710388863975,0.750136927087237,2
2010-10-01,-0.372816990451851,0.683696190526082,2
2010-11-01,-0.377433444199817,0.616551900395586,2
2010-12-01,-0.181122570944303,0.56628238963551,2
2011-01-01,0.184097501237213,0.586187100159175,1
2011-02-01,0.36719499355897,0.605334939948247,1
2011-03-01,0.706680539586996,0.770966003022305,1
2011-04-01,0.587724707123457,0.8122833922132,1
2011-05-01,1.00004286825588,0.945335043017469,1
2011-06-01,1.01990277865254,1,1
2011-07-01,1.21975485974691,1,1
2011-08-01,1.21939676357355,1,1
2011-09-01,1.24768691305914,0.995073505725588,1
2011-10-01,1.23184109949686,0.955032767745965,1
2011-11-01,1.25969228940129,0.910356341952946,1
2011-12-01,1.07790718615477,0.862845156615825,1
2012-01-01,0.750416193700053,0.820202043400294,1
2012-02-01,0.666093571897432,0.79789058045618,1
2012-03-01,0.439622498040047,0.7666053116802,1
2012-04-01,-0.197979547662732,0.726693062169477,2
2012-05-01,-0.836991831611165,0.684111172452701,2
2012-06-01,-1.13750614041577,0.642884343951697,2
2012-07-01,-1.52245551557337,0.599658334831053,2
2012-08-01,-1.57867534364432,0.552245768975036,2
2012-09-01,-1.65608324530935,0.502742055548615,2
2012-10-01,-1.65907884244469,0.452586775845742,2
2012-11-01,-1.74228489844373,0.405527502644181,2
2012-12-01,-1.72355236234133,0.360971207189055,2
2013-01-01,-2.30622652894737,0.316084141605045,2
2013-02-01,-2.35701042983064,0.256936711698046,2
2013-03-01,-2.36654477059356,0.20053089141867,2
2013-04-01,-1.98222980595476,0.149755322923173,2
2013-05-01,-1.13201929518393,0.244124293284439,2
2013-06-01,-0.490109085002062,0.289556190047887,2
2013-07-01,-0.118388897626768,0.3111990580081,2
2013-08-01,-0.0590732710124188,0.280017467792307,2
2013-09-01,-0.0305719916587044,0.205117947949198,2
2013-10-01,-0.0626019687032683,0.125292269106002,2
2013-11-01,0.177643822965366,0.0531061659795961,1
2013-12-01,0.314871578645518,-0.00117024021277024,4
2014-01-01,0.382593686242233,-0.0481426115129657,4
2014-02-01,0.371151020084008,-0.101735004193807,4
2014-03-01,0.679863136537972,-0.0845267617416534,4
2014-04-01,0.515593009166287,-0.0370721019362898,4
2014-05-01,0.4376701730521,-0.0750671875239266,4
2014-06-01,-0.0202165411561475,-0.10309621819696,3
2014-07-01,-0.31071025331217,-0.157355715903367,3
2014-08-01,-0.334463717887535,-0.213882260361468,3
2014-09-01,-0.353971759803831,-0.271560101603165,3
2014-10-01,-0.360497995594397,-0.328648897664766,3
2014-11-01,-0.600707806002439,-0.383568852134083,3
2014-12-01,-0.779009592324551,-0.434271798190647,3
2015-01-01,-0.9459460767339,-0.484826364167557,3
2015-02-01,-0.92164081012068,-0.532250551976443,3
2015-03-01,-1.05608226448699,-0.569303990167436,3
2015-04-01,-1.52068312776327,-0.593382794420154,3
2015-05-01,-1.97311725680961,-0.620607426165098,3
2015-06-01,-1.61206617600202,-0.64449940520508,3
2015-07-01,-1.38823163980568,-0.643702843142391,3
2015-08-01,-1.30092876846951,-0.667221151941327,3
2015-09-01,-1.28125586001888,-0.694640546325213,3
2015-10-01,-1.32620473529792,-0.724160484858254,3
2015-11-01,-1.32538142000346,-0.752100707724339,3
2015-12-01,-1.3422184631325,-0.778114776974069,3
2016-01-01,-0.915586545740236,-0.79696543402309,3
2016-02-01,-1.01604334220473,-0.788024104245192,3
2016-03-01,-1.50117170734611,-0.809338150752554,3
2016-04-01,-1.13724866823032,-0.805301891651051,3
2016-05-01,-0.859111089661761,-0.800399775946485,3
2016-06-01,-1.00223140537061,-0.816874269581512,3
2016-07-01,-1.06354071975809,-0.841037073764381,3
2016-08-01,-1.03668431001915,-0.866091682375934,3
2016-09-01,-1.02292260642839,-0.890254905683947,3
2016-10-01,-1.02272149242585,-0.885971294070238,3
2016-11-01,-1.00236749471711,-0.761616670914012,3
2016-12-01,-0.86794717478028,-0.534853724164333,3
2017-01-01,-1.3323794291561,-0.500830312667486,3
2017-02-01,-0.525308755083284,-0.476815317569376,3
2017-03-01,-0.204176106275658,-0.38731784763555,3
2017-04-01,-0.273126359176792,-0.365881310847387,3
2017-05-01,-0.152048986295811,-0.370508870665511,3
2017-06-01,-0.121031130282566,-0.395628606787425,3
2017-07-01,0.055432148986482,-0.413129684269912,4
2017-08-01,0.159469668169568,-0.44020605057323,4
2017-09-01,0.176905543942608,-0.470295931709348,4
2017-10-01,0.171334045435405,-0.501754622715641,4
2017-11-01,0.171864973949259,-0.533106188632105,4
2017-12-01,0.0702894311033587,-0.563612745904777,4
2018-01-01,0.157507199205182,-0.592219418992162,4
2018-02-01,-0.245097400352287,-0.60903055733024,3
2018-03-01,-0.42050503404395,-0.629933599887167,3
2018-04-01,0.128514209406688,-0.450668993212575,4
2018-05-01,0.0159816215452347,-0.294979383691644,4
2018-06-01,0.012153694532109,-0.309661163106392,4
2018-07-01,-0.130891675201743,-0.338235016018214,3
2018-08-01,-0.218884467449677,-0.368390833148637,3
2018-09-01,-0.230822287771487,-0.399259957193421,3
2018-10-01,-0.225242925766611,-0.432983821240757,3
2018-11-01,-0.186998279463519,-0.463781162107016,3
2018-12-01,-0.111704073577013,-0.492750985472789,3
