"date","PI","WSI","quadrant"
1997-10-01,0.218143755388856,-0.0389427046805424,4
1997-11-01,0.188815686732715,-0.109143777139288,4
1997-12-01,0.247017629530025,-0.172428225907195,4
1998-01-01,0.268683348528201,-0.221793831758377,4
1998-02-01,-0.236700159164855,-0.241557512269118,3
1998-03-01,-0.533497220715508,-0.294025796457859,3
1998-04-01,-1.41524061979502,-0.347243435519467,3
1998-05-01,-1.77057560452498,-0.397751489190224,3
1998-06-01,-1.67076158174727,-0.451884067124714,3
1998-07-01,-1.64649790452074,-0.503315167375229,3
1998-08-01,-1.66321058038282,-0.559018608208579,3
1998-09-01,-1.63896778924465,-0.625207521299188,3
1998-10-01,-1.63310025017796,-0.690485736092362,3
1998-11-01,-1.59992699868873,-0.749229217072663,3
1998-12-01,-1.65168413129472,-0.797453191755153,3
1999-01-01,-1.72103043002668,-0.812216245491729,3
1999-02-01,-1.38361151472877,-0.826542356027483,3
1999-03-01,-0.766832860303269,-0.804064606717576,3
1999-04-01,-0.471257857782524,-0.783664337788882,3
1999-05-01,0.0115948049172654,-0.796777407668594,4
1999-06-01,0.021478247358123,-0.818925511555278,4
1999-07-01,0.0506486745013174,-0.842379518607322,4
1999-08-01,0.0465481954980679,-0.865276991557696,4
1999-09-01,0.0492150745074462,-0.887303793795544,4
1999-10-01,0.0453318956087242,-0.901633272108158,4
1999-11-01,0.0622320635140318,-0.905036800999375,4
1999-12-01,0.19577865113612,-0.907714319518043,4
2000-01-01,0.201974729252851,-0.903618314037598,4
2000-02-01,0.328514465770425,-0.898415419328437,4
2000-03-01,-0.182413577330536,-0.880819019080816,3
2000-04-01,-0.0545636648261753,-0.859990543576931,3
2000-05-01,-0.0667817164638383,-0.793626295823175,3
2000-06-01,0.177383524461941,-0.800209962107016,4
2000-07-01,0.315901524071923,-0.822610248272249,4
2000-08-01,0.480954329424737,-0.843542810259717,4
2000-09-01,0.493439957532362,-0.865348592129919,4
2000-10-01,0.493450864905964,-0.886752726965002,4
2000-11-01,0.47697945430656,-0.900217468415574,4
2000-12-01,0.448821185460931,-0.900892560214382,4
2001-01-01,0.191183414033384,-0.900378346759082,4
2001-02-01,-0.0541148697303408,-0.90071295047738,3
2001-03-01,0.017750738002026,-0.892217233583849,4
2001-04-01,-0.210918804149852,-0.888093942619196,3
2001-05-01,-0.654583674372879,-0.860939179786827,3
2001-06-01,-0.443863685580065,-0.880002422819071,3
2001-07-01,-0.504463461282074,-0.897635622252221,3
2001-08-01,-0.644425728311797,-0.902903808990349,3
2001-09-01,-0.650497577431637,-0.90561022794087,3
2001-10-01,-0.650732177457517,-0.907770249400576,3
2001-11-01,-0.627245836958672,-0.91040188249011,3
2001-12-01,-0.827215955973715,-0.913499462190969,3
2002-01-01,0.307247580237558,-0.796862187261994,4
2002-02-01,0.334684294845989,-0.706071919336129,4
2002-03-01,0.449954299576162,-0.702132711571397,4
2002-04-01,0.912742716131554,-0.623324843972517,4
2002-05-01,1.22347023846331,-0.452295699703814,4
2002-06-01,0.98608799448082,-0.469400047636894,4
2002-07-01,0.909961693131722,-0.496965715137716,4
2002-08-01,0.852059279929579,-0.536643172210917,4
2002-09-01,0.842369565412595,-0.581817597334999,4
2002-10-01,0.842455286449576,-0.628595598718543,4
2002-11-01,0.828757839010616,-0.676605538871539,4
2002-12-01,0.821375042398172,-0.720338205395821,4
2003-01-01,-0.208922258354387,-0.755892372428522,3
2003-02-01,0.21695439018754,-0.782154704024271,4
2003-03-01,0.318857458685021,-0.764652387096774,4
2003-04-01,-0.0266794107474207,-0.688775719841766,3
2003-05-01,-0.205685979869494,-0.62301997896476,3
2003-06-01,0.0832667842338781,-0.603412080782844,4
2003-07-01,0.061005738581094,-0.596657776631541,4
2003-08-01,0.0684010233506685,-0.641531391267555,4
2003-09-01,0.0707920331406797,-0.691129607328753,4
2003-10-01,0.0707122751629207,-0.74492754028732,4
2003-11-01,0.0711498485799973,-0.794374302061212,4
2003-12-01,0.0632963408872851,-0.820277770264552,4
2004-01-01,1.27260567183419,-0.721716084866313,4
2004-02-01,1.50415831162155,0.947748444808202,1
2004-03-01,1.46392192498346,1,1
2004-04-01,1.41457650793756,1,1
2004-05-01,1.25645586034716,1,1
2004-06-01,1.50676578545782,1,1
2004-07-01,1.51855691127227,1,1
2004-08-01,1.48313642028669,0.994367814309605,1
2004-09-01,1.46766645360444,0.930126353695607,1
2004-10-01,1.46788615754432,0.85015241345127,1
2004-11-01,1.44618854878942,0.770020798334374,1
2004-12-01,1.42089592914989,0.699763315024884,1
2005-01-01,0.331436824654026,0.640147181559912,1
2005-02-01,-0.387329659460532,0.592235258677612,2
2005-03-01,-0.385413456247868,0.576365635993633,2
2005-04-01,-0.685090491420782,1,2
2005-05-01,-0.36883846305221,1,2
2005-06-01,-0.911722856081478,1,2
2005-07-01,-0.83323687690548,1,2
2005-08-01,-0.806960804283168,0.993315878221273,2
2005-09-01,-0.79304019022128,0.933223724505517,2
2005-10-01,-0.793305406653575,0.859496658459431,2
2005-11-01,-0.774982476791507,0.78262233570685,2
2005-12-01,-0.740768692779845,0.717928080755979,2
2006-01-01,-0.649704671843833,0.904966562350144,2
2006-02-01,-0.479774301082098,1,2
2006-03-01,-0.642902991590319,1,2
2006-04-01,-0.636677109487192,1,2
2006-05-01,-0.302728805931146,1,2
2006-06-01,-0.43770654751308,1,2
2006-07-01,-0.511374353316236,1,2
2006-08-01,-0.470573429897396,1,2
2006-09-01,-0.453100751442696,0.986300831313762,2
2006-10-01,-0.43246125523741,0.919231809151538,2
2006-11-01,-0.409064558433521,0.85064581036852,2
2006-12-01,-0.378665659274497,0.884865303701316,2
2007-01-01,-0.579553584817476,1,2
2007-02-01,0.0340299971034432,1,1
2007-03-01,0.00845376000039652,1,1
2007-04-01,-0.112289058549095,1,2
2007-05-01,-0.493394783164318,1,2
2007-06-01,-0.387853302736785,1,2
2007-07-01,-0.368420783967701,1,2
2007-08-01,-0.361793217861407,0.971370381253652,2
2007-09-01,-0.361597846634254,0.902146683656048,2
2007-10-01,-0.381764203962607,0.829888588019585,2
2007-11-01,-0.380373603511537,0.757601989423277,2
2007-12-01,-0.418870792301021,0.700280163607423,2
2008-01-01,-0.135717101304247,0.656586620458987,2
2008-02-01,-0.753943394171937,0.635122947468177,2
2008-03-01,-0.263386808916902,0.639868878080232,2
2008-04-01,0.128049917804433,0.978717522881532,1
2008-05-01,0.217038284355629,1,1
2008-06-01,0.114452578986221,1,1
2008-07-01,0.187525924235551,0.99072076210433,1
2008-08-01,0.240442737334091,0.933934764320687,1
2008-09-01,0.245718071433569,0.860846368353113,1
2008-10-01,0.275168245892079,0.783995800044327,1
2008-11-01,0.27810250624179,0.704395840599625,1
2008-12-01,0.247017629530024,0.63094471632649,1
2009-01-01,0.0245414073234872,0.572492361306442,1
2009-02-01,0.206488777305094,0.535953252074596,1
2009-03-01,0.0152172313226833,0.560910356188672,1
2009-04-01,0.664717914307344,0.687991799791797,1
2009-05-01,1.20261945537938,1,1
2009-06-01,1.3720691995269,1,1
2009-07-01,1.39258947389195,1,1
2009-08-01,1.42261385667973,1,1
2009-09-01,1.42498027026691,0.999471167853425,1
2009-10-01,1.42464095491149,0.953308498317584,1
2009-11-01,1.41665507520162,0.885109614490943,1
2009-12-01,1.42860445862737,0.821117177248091,1
2010-01-01,1.61376824250107,0.783493440470674,1
2010-02-01,1.516995208968,0.762246755777639,1
2010-03-01,1.23077588713294,0.711186828232355,1
2010-04-01,0.790990833272336,0.784086433978763,1
2010-05-01,-0.118012730306703,0.85175358562189,2
2010-06-01,-0.152680995968053,0.823319641224235,2
2010-07-01,-0.314647279525184,0.776358317986742,2
2010-08-01,-0.431906463798659,0.794811754911245,2
2010-09-01,-0.445710388863975,0.739609735915053,2
2010-10-01,-0.372816990451851,0.670920577864641,2
2010-11-01,-0.377433444199817,0.607083817947116,2
2010-12-01,-0.181122570944303,0.553348377908968,2
2011-01-01,0.184097501237213,0.568501250589349,1
2011-02-01,0.36719499355897,0.588939307218703,1
2011-03-01,0.706680539586996,0.712073530817433,1
2011-04-01,0.587724707123457,0.760509782719134,1
2011-05-01,1.00004286825588,0.921369136547722,1
2011-06-01,1.01990277865254,1,1
2011-07-01,1.21975485974691,1,1
2011-08-01,1.21939676357355,1,1
2011-09-01,1.24768691305914,0.996550625192588,1
2011-10-01,1.23184109949686,0.95963020402571,1
2011-11-01,1.25969228940129,0.916171240974391,1
2011-12-01,1.07790718615477,0.86962744671677,1
2012-01-01,0.750416193700053,0.826145874312426,1
2012-02-01,0.666093571897432,0.797828235973206,1
2012-03-01,0.439622498040047,0.772660531039068,1
2012-04-01,-0.197979547662732,0.735620916926921,2
2012-05-01,-0.836991831611165,0.694621553142189,2
2012-06-01,-1.13750614041577,0.654985921798876,2
2012-07-01,-1.52245551557337,0.613343412625174,2
2012-08-01,-1.57867534364432,0.56750816288207,2
2012-09-01,-1.65608324530935,0.519530927836769,2
2012-10-01,-1.65907884244469,0.470876490580484,2
2012-11-01,-1.74228489844373,0.424322731626067,2
2012-12-01,-1.72355236234133,0.38093522258266,2
2013-01-01,-2.30622652894737,0.337985230198868,2
2013-02-01,-2.35701042983064,0.281176104934416,2
2013-03-01,-2.36654477059356,0.226806020430779,2
2013-04-01,-1.98222980595476,0.176921389464918,2
2013-05-01,-1.13201929518393,0.255699688339949,2
2013-06-01,-0.490109085002062,0.297196127087237,2
2013-07-01,-0.118388897626768,0.314230239648607,2
2013-08-01,-0.0590732710124188,0.277705171042292,2
2013-09-01,-0.0305719916587044,0.204257786883198,2
2013-10-01,-0.0626019687032683,0.125913547903528,2
2013-11-01,0.177643822965366,0.0553346824901103,1
2013-12-01,0.314871578645518,-0.0113100499284721,4
2014-01-01,0.382593686242233,-0.0630885425641232,4
2014-02-01,0.371151020084008,-0.11574167288302,4
2014-03-01,0.679863136537972,-0.103972780882916,4
2014-04-01,0.515593009166287,-0.0544444335623569,4
2014-05-01,0.4376701730521,-0.0920345132679172,4
2014-06-01,-0.0202165411561475,-0.119279943368728,3
2014-07-01,-0.31071025331217,-0.17178890935101,3
2014-08-01,-0.334463717887535,-0.227443694142774,3
2014-09-01,-0.353971759803831,-0.28404508249011,3
2014-10-01,-0.360497995594397,-0.340002197981101,3
2014-11-01,-0.600707806002439,-0.394640325796377,3
2014-12-01,-0.779009592324551,-0.446651126916645,3
2015-01-01,-0.9459460767339,-0.496713314178638,3
2015-02-01,-0.92164081012068,-0.543834626215758,3
2015-03-01,-1.05608226448699,-0.580795571799883,3
2015-04-01,-1.52068312776327,-0.601753465417447,3
2015-05-01,-1.97311725680961,-0.628123537627692,3
2015-06-01,-1.61206617600202,-0.652059530793254,3
2015-07-01,-1.38823163980568,-0.676753427817292,3
2015-08-01,-1.30092876846951,-0.703778786000685,3
2015-09-01,-1.28125586001888,-0.730992470372684,3
2015-10-01,-1.32620473529792,-0.759750631984042,3
2015-11-01,-1.32538142000346,-0.786366365021861,3
2015-12-01,-1.3422184631325,-0.812123551167617,3
2016-01-01,-0.915586545740236,-0.835940670951623,3
2016-02-01,-1.01604334220473,-0.857888621335803,3
2016-03-01,-1.50117170734611,-0.880475444782495,3
2016-04-01,-1.13724866823032,-0.886197641807204,3
2016-05-01,-0.859111089661761,-0.877289389937741,3
2016-06-01,-1.00223140537061,-0.891010189298355,3
2016-07-01,-1.06354071975809,-0.902104453748665,3
2016-08-01,-1.03668431001915,-0.905375465817735,3
2016-09-01,-1.02292260642839,-0.90883865517385,3
2016-10-01,-1.02272149242585,-0.912430676311176,3
2016-11-01,-1.00236749471711,-0.914617928128253,3
2016-12-01,-0.86794717478028,-0.728662105861256,3
2017-01-01,-1.3323794291561,-0.664453142592331,3
2017-02-01,-0.525308755083284,-0.635983300437227,3
2017-03-01,-0.204176106275658,-0.538102745139127,3
2017-04-01,-0.273126359176792,-0.513653270705809,3
2017-05-01,-0.152048986295811,-0.517511746126413,3
2017-06-01,-0.121031130282566,-0.541630399666875,3
2017-07-01,0.055432148986482,-0.560487519816244,4
2017-08-01,0.159469668169568,-0.58507824609619,4
2017-09-01,0.176905543942608,-0.612849549031855,4
2017-10-01,0.171334045435405,-0.639921540649997,4
2017-11-01,0.171864973949259,-0.666926257089319,4
2017-12-01,0.0702894311033587,-0.693418184602365,4
2018-01-01,0.157507199205182,-0.719074874332574,4
2018-02-01,-0.245097400352287,-0.738413726420987,3
2018-03-01,-0.42050503404395,-0.760245712881062,3
2018-04-01,0.128514209406688,-0.597546952488028,4
2018-05-01,0.0159816215452347,-0.446778110777538,4
2018-06-01,0.012153694532109,-0.458312642598376,4
2018-07-01,-0.130891675201743,-0.48585961129133,3
2018-08-01,-0.218884467449677,-0.515592247748383,3
2018-09-01,-0.230822287771487,-0.546461426941495,3
2018-10-01,-0.225242925766611,-0.58018382381979,3
2018-11-01,-0.186998279463519,-0.609329183926712,3
2018-12-01,-0.111704073577013,-0.635157324736556,3
